file_name	chr	lows	ups
range_chr13_105362371_106020733.py	chr13	105362371	106020733
range_chr3_8739948_9467450.py	chr3	8739948	9467450
range_chr14_104213336_104873225.py	chr14	104213336	104873225
range_chr6_26387863_27093861.py	chr6	26387863	27093861
range_chr10_132077607_132737035.py	chr10	132077607	132737035
range_chr6_41189458_41893360.py	chr6	41189458	41893360
range_chr13_77554120_78236089.py	chr13	77554120	78236089
range_chr16_68119280_68802293.py	chr16	68119280	68802293
range_chr5_77150755_77854971.py	chr5	77150755	77854971
range_chr10_132737035_133397259.py	chr10	132737035	133397259
range_chr17_8596977_9300776.py	chr17	8596977	9300776
range_chr9_6593201_7320271.py	chr9	6593201	7320271
range_chr22_41011296_41693501.py	chr22	41011296	41693501
range_chr9_36261014_36965844.py	chr9	36261014	36965844
range_chr13_109315584_109973417.py	chr13	109315584	109973417
range_chr2_150752380_151433599.py	chr2	150752380	151433599
range_chr18_70112110_70794209.py	chr18	70112110	70794209
range_chr18_53758469_54440875.py	chr18	53758469	54440875
range_chr6_37678924_38383149.py	chr6	37678924	38383149
range_chr4_80775980_81477353.py	chr4	80775980	81477353
range_chr6_24278441_24981448.py	chr6	24278441	24981448
range_chr6_136088843_136768568.py	chr6	136088843	136768568
range_chr13_20287856_20969755.py	chr13	20287856	20969755
range_chr14_42970599_43651079.py	chr14	42970599	43651079
range_chr20_46471399_47152885.py	chr20	46471399	47152885
range_chr10_40679334_41367705.py	chr10	40679334	41367705
range_chr19_42867891_43549318.py	chr19	42867891	43549318
range_chr9_75419011_76123221.py	chr9	75419011	76123221
range_chr1_196914928_197595303.py	chr1	196914928	197595303
range_chr18_51716444_52397612.py	chr18	51716444	52397612
range_chr4_173864505_174544261.py	chr4	173864505	174544261
range_chr15_43946122_44628636.py	chr15	43946122	44628636
range_chr2_211380401_212059457.py	chr2	211380401	212059457
range_chr8_115961166_116640583.py	chr8	115961166	116640583
range_chr5_39706707_40408803.py	chr5	39706707	40408803
range_chr14_93450929_94132729.py	chr14	93450929	94132729
range_chr11_30428772_31110961.py	chr11	30428772	31110961
range_chr3_66397504_67098535.py	chr3	66397504	67098535
range_chr1_13961002_14661499.py	chr1	13961002	14661499
range_chr8_53923148_54626544.py	chr8	53923148	54626544
range_chr1_55541883_56243258.py	chr1	55541883	56243258
range_chr18_73516598_74196782.py	chr18	73516598	74196782
range_chr1_248736975_248946422.py	chr1	248736975	248946422
range_chrY_14497851_15205472.py	chrY	14497851	15205472
range_chr15_82147687_82830637.py	chr15	82147687	82830637
range_chr7_14402755_15102045.py	chr7	14402755	15102045
range_chr15_19803232_20489554.py	chr15	19803232	20489554
range_chr7_104548619_105228975.py	chr7	104548619	105228975
range_chr19_19518796_20202431.py	chr19	19518796	20202431
range_chr9_95137009_95840928.py	chr9	95137009	95840928
range_chr11_60131433_60813266.py	chr11	60131433	60813266
range_chr8_133616963_134294776.py	chr8	133616963	134294776
range_chr7_38977561_39680022.py	chr7	38977561	39680022
range_chrX_17560654_18265500.py	chrX	17560654	18265500
range_chr4_18688229_19389236.py	chr4	18688229	19389236
range_chr8_110528722_111208197.py	chr8	110528722	111208197
range_chr8_105770193_106450112.py	chr8	105770193	106450112
range_chr11_133514106_134174753.py	chr11	133514106	134174753
range_chr13_108657056_109315583.py	chr13	108657056	109315583
range_chr10_127462328_128121483.py	chr10	127462328	128121483
range_chr8_6584870_7309618.py	chr8	6584870	7309618
range_chr2_105849803_106530409.py	chr2	105849803	106530409
range_chr6_83142650_83844931.py	chr6	83142650	83844931
range_chr2_148711550_149392220.py	chr2	148711550	149392220
range_chr17_45035588_45719393.py	chr17	45035588	45719393
range_chr11_104436473_105095371.py	chr11	104436473	105095371
range_chr7_89923667_90627333.py	chr7	89923667	90627333
range_chr7_74476693_75181460.py	chr7	74476693	75181460
range_chr12_10598862_11280178.py	chr12	10598862	11280178
range_chr1_159485777_160166985.py	chr1	159485777	160166985
range_chr2_169138530_169821213.py	chr2	169138530	169821213
range_chr14_53881477_54564675.py	chr14	53881477	54564675
range_chrX_41694921_42399913.py	chrX	41694921	42399913
range_chr15_65772794_66455246.py	chr15	65772794	66455246
range_chr2_164376591_165057212.py	chr2	164376591	165057212
range_chr16_46978358_47659998.py	chr16	46978358	47659998
range_chr7_26333017_27037093.py	chr7	26333017	27037093
range_chr21_6019761_6928813.py	chr21	6019761	6928813
range_chr2_113343862_114026215.py	chr2	113343862	114026215
range_chr3_179793456_180473565.py	chr3	179793456	180473565
range_chr4_175905073_176585025.py	chr4	175905073	176585025
range_chr13_45508589_46190423.py	chr13	45508589	46190423
range_chr5_83480477_84181238.py	chr5	83480477	84181238
range_chr20_60772336_61450956.py	chr20	60772336	61450956
range_chr10_120200705_120860955.py	chr10	120200705	120860955
range_chr7_63207758_63917901.py	chr7	63207758	63917901
range_chr2_154838830_155519222.py	chr2	154838830	155519222
range_chr9_83168184_83873503.py	chr9	83168184	83873503
range_chr1_52727847_53431965.py	chr1	52727847	53431965
range_chr4_20789994_21489070.py	chr4	20789994	21489070
range_chr2_77670303_78372622.py	chr2	77670303	78372622
range_chr1_33710144_34412103.py	chr1	33710144	34412103
range_chr2_93074097_93785608.py	chr2	93074097	93785608
range_chr2_143944121_144627088.py	chr2	143944121	144627088
range_chr10_75132754_75815943.py	chr10	75132754	75815943
range_chr4_34121428_34822563.py	chr4	34121428	34822563
range_chr7_124264082_124943881.py	chr7	124264082	124943881
range_chr9_106208535_106890603.py	chr9	106208535	106890603
range_chr2_47426781_48130640.py	chr2	47426781	48130640
range_chr7_2948015_3671245.py	chr7	2948015	3671245
range_chr9_68373246_69077317.py	chr9	68373246	69077317
range_chr14_29998767_30682115.py	chr14	29998767	30682115
range_chr15_52821214_53502538.py	chr15	52821214	53502538
range_chr1_26670156_27375492.py	chr1	26670156	27375492
range_chr22_26693195_27373102.py	chr22	26693195	27373102
range_chr2_34077834_34779192.py	chr2	34077834	34779192
range_chr22_46460420_47139311.py	chr22	46460420	47139311
range_chr6_53131003_53833996.py	chr6	53131003	53833996
range_chr12_95335021_96018253.py	chr12	95335021	96018253
range_chr2_32670713_33374769.py	chr2	32670713	33374769
range_chr8_99633417_100326874.py	chr8	99633417	100326874
range_chr8_125475767_126154544.py	chr8	125475767	126154544
range_chrX_144506362_145188416.py	chrX	144506362	145188416
range_chrX_33055163_33758437.py	chrX	33055163	33758437
range_chr5_41112055_41813800.py	chr5	41112055	41813800
range_chrX_134905126_135587943.py	chrX	134905126	135587943
range_chr2_224989700_225668678.py	chr2	224989700	225668678
range_chr11_14748407_15430989.py	chr11	14748407	15430989
range_chr15_33700847_34383831.py	chr15	33700847	34383831
range_chr9_124627792_125310160.py	chr9	124627792	125310160
range_chr1_156079772_156762871.py	chr1	156079772	156762871
range_chr9_30614134_31317366.py	chr9	30614134	31317366
range_chr17_11366790_12048673.py	chr17	11366790	12048673
range_chr16_742462_1454074.py	chr16	742462	1454074
range_chr11_96403975_97085251.py	chr11	96403975	97085251
range_chr17_50510223_51194040.py	chr17	50510223	51194040
range_chr8_113922790_114602125.py	chr8	113922790	114602125
range_chr7_115427856_116107133.py	chr7	115427856	116107133
range_chr17_79839756_80521453.py	chr17	79839756	80521453
range_chr11_132855324_133514106.py	chr11	132855324	133514106
range_chr13_78236089_78918111.py	chr13	78236089	78918111
range_chr8_27819845_28522002.py	chr8	27819845	28522002
range_chr3_153959287_154639430.py	chr3	153959287	154639430
range_chr4_21489070_22189105.py	chr4	21489070	22189105
range_chr4_110636084_111316395.py	chr4	110636084	111316395
range_chr12_18099163_18780414.py	chr12	18099163	18780414
range_chr5_141797123_142478922.py	chr5	141797123	142478922
range_chr10_97646482_98329333.py	chr10	97646482	98329333
range_chr17_77796824_78478172.py	chr17	77796824	78478172
range_chr12_40059244_40740823.py	chr12	40059244	40740823
range_chr7_55821739_56528559.py	chr7	55821739	56528559
range_chr6_56639732_57343516.py	chr6	56639732	57343516
range_chr3_7291409_8014864.py	chr3	7291409	8014864
range_chrX_85053814_85758184.py	chrX	85053814	85758184
range_chr20_10646624_11328227.py	chr20	10646624	11328227
range_chr2_22820225_23522388.py	chr2	22820225	23522388
range_chr10_62845840_63528920.py	chr10	62845840	63528920
range_chr14_77778767_78461056.py	chr14	77778767	78461056
range_chr12_104077938_104738942.py	chr12	104077938	104738942
range_chr17_36144297_36829294.py	chr17	36144297	36829294
range_chr1_47093928_47797894.py	chr1	47093928	47797894
range_chr13_110632105_111292294.py	chr13	110632105	111292294
range_chr14_42290346_42970599.py	chr14	42290346	42970599
range_chr17_5067565_5773063.py	chr17	5067565	5773063
range_chr7_90627333_91329666.py	chr7	90627333	91329666
range_chr3_141032767_141713765.py	chr3	141032767	141713765
range_chr11_38616062_39296944.py	chr11	38616062	39296944
range_chrX_69545711_70251406.py	chrX	69545711	70251406
range_chr14_25909153_26590647.py	chr14	25909153	26590647
range_chr3_48831461_49536325.py	chr3	48831461	49536325
range_chr19_40820187_41502215.py	chr19	40820187	41502215
range_chr5_89096465_89797530.py	chr5	89096465	89797530
range_chr6_111619883_112299655.py	chr6	111619883	112299655
range_chr13_50967116_51649343.py	chr13	50967116	51649343
range_chr10_23500093_24180841.py	chr10	23500093	24180841
range_chr18_16105914_16794512.py	chr18	16105914	16794512
range_chr5_766551_1500569.py	chr5	766551	1500569
range_chr13_48236539_48918677.py	chr13	48236539	48918677
range_chr15_60315828_60997666.py	chr15	60315828	60997666
range_chr12_111351929_112013844.py	chr12	111351929	112013844
range_chr2_74156191_74861990.py	chr2	74156191	74861990
range_chr1_151304513_151987264.py	chr1	151304513	151987264
range_chr14_82550555_83231147.py	chr14	82550555	83231147
range_chr3_43199040_43901944.py	chr3	43199040	43901944
range_chr14_68901598_69584932.py	chr14	68901598	69584932
range_chr3_76218836_76918105.py	chr3	76218836	76918105
range_chr1_48500643_49203822.py	chr1	48500643	49203822
range_chr9_39791298_40499861.py	chr9	39791298	40499861
range_chr22_23287419_23969593.py	chr22	23287419	23969593
range_chr2_87513303_88219069.py	chr2	87513303	88219069
range_chr2_65706011_66409640.py	chr2	65706011	66409640
range_chr3_187961658_188639191.py	chr3	187961658	188639191
range_chr2_1499130_2222237.py	chr2	1499130	2222237
range_chr7_60888497_61698058.py	chr7	60888497	61698058
range_chr10_100368068_101031721.py	chr10	100368068	101031721
range_chr14_38198426_38881146.py	chr14	38198426	38881146
range_chr7_68151626_68854702.py	chr7	68151626	68854702
range_chr5_86986913_87690168.py	chr5	86986913	87690168
range_chr4_128322564_129003690.py	chr4	128322564	129003690
range_chr3_121286590_121969550.py	chr3	121286590	121969550
range_chr11_98447048_99128219.py	chr11	98447048	99128219
range_chr5_155396657_156076340.py	chr5	155396657	156076340
range_chr1_121603529_122346950.py	chr1	121603529	122346950
range_chr13_42099616_42781474.py	chr13	42099616	42781474
range_chr1_75913049_76615199.py	chr1	75913049	76615199
range_chr17_13410593_14091212.py	chr17	13410593	14091212
range_chr8_112566578_113243888.py	chr8	112566578	113243888
range_chr20_18826655_19507310.py	chr20	18826655	19507310
range_chr7_24225397_24927967.py	chr7	24225397	24927967
range_chr3_72710659_73413294.py	chr3	72710659	73413294
range_chr18_42804310_43484149.py	chr18	42804310	43484149
range_chr13_55060313_55741597.py	chr13	55060313	55741597
range_chr5_111873177_112552106.py	chr5	111873177	112552106
range_chr19_54479734_55163172.py	chr19	54479734	55163172
range_chr3_116524346_117202312.py	chr3	116524346	117202312
range_chr3_25641589_26343341.py	chr3	25641589	26343341
range_chr6_148322555_149001890.py	chr6	148322555	149001890
range_chr6_100730021_101410686.py	chr6	100730021	101410686
range_chr7_147435444_148113645.py	chr7	147435444	148113645
range_chr11_49520788_50203376.py	chr11	49520788	50203376
range_chr12_102755382_103416374.py	chr12	102755382	103416374
range_chr1_202357642_203039657.py	chr1	202357642	203039657
range_chr1_182646342_183327714.py	chr1	182646342	183327714
range_chr6_123857740_124535213.py	chr6	123857740	124535213
range_chr6_78227218_78930234.py	chr6	78227218	78930234
range_chr18_25076313_25759531.py	chr18	25076313	25759531
range_chr15_45312324_45994997.py	chr15	45312324	45994997
range_chr14_66168442_66851768.py	chr14	66168442	66851768
range_chr17_21595289_22349789.py	chr17	21595289	22349789
range_chr8_128189628_128867007.py	chr8	128189628	128867007
range_chr15_19065336_19803232.py	chr15	19065336	19803232
range_chr21_25810844_26491867.py	chr21	25810844	26491867
range_chr5_31974279_32677773.py	chr5	31974279	32677773
range_chr2_212059457_212738759.py	chr2	212059457	212738759
range_chr7_36170993_36872782.py	chr7	36170993	36872782
range_chr5_46026806_46780489.py	chr5	46026806	46780489
range_chr11_5026215_5731263.py	chr11	5026215	5731263
range_chr7_78700644_79401735.py	chr7	78700644	79401735
range_chr1_228278536_229009352.py	chr1	228278536	229009352
range_chr21_13552908_14237183.py	chr21	13552908	14237183
range_chr18_76237398_76917544.py	chr18	76237398	76917544
range_chr2_10185356_10888293.py	chr2	10185356	10888293
range_chr6_59565154_60671569.py	chr6	59565154	60671569
range_chr16_29703388_30388163.py	chr16	29703388	30388163
range_chr5_47504834_48215945.py	chr5	47504834	48215945
range_chr18_55806512_56488856.py	chr18	55806512	56488856
range_chr17_72342390_73022567.py	chr17	72342390	73022567
range_chr18_36669323_37352617.py	chr18	36669323	37352617
range_chr6_12353154_13053605.py	chr6	12353154	13053605
range_chr4_125599353_126278868.py	chr4	125599353	126278868
range_chr14_86632403_87313206.py	chr14	86632403	87313206
range_chr14_40246641_40928289.py	chr14	40246641	40928289
range_chr5_33381554_34084170.py	chr5	33381554	34084170
range_chr17_67571790_68254048.py	chr17	67571790	68254048
range_chr11_25657427_26337314.py	chr11	25657427	26337314
range_chr14_62073530_62755020.py	chr14	62073530	62755020
range_chr9_114397578_115079306.py	chr9	114397578	115079306
range_chr4_177264906_177944316.py	chr4	177264906	177944316
range_chr16_48341560_49023890.py	chr16	48341560	49023890
range_chr4_48163696_48867255.py	chr4	48163696	48867255
range_chrX_12626959_13331446.py	chrX	12626959	13331446
range_chr17_40249415_40932706.py	chr17	40249415	40932706
range_chr2_226348140_227027745.py	chr2	226348140	227027745
range_chr2_99020927_99724899.py	chr2	99020927	99724899
range_chr21_33305772_33988321.py	chr21	33305772	33988321
range_chrX_106690383_107373152.py	chrX	106690383	107373152
range_chr18_46209869_46891952.py	chr18	46209869	46891952
range_chr1_90677545_91383338.py	chr1	90677545	91383338
range_chr12_12643116_13325406.py	chr12	12643116	13325406
range_chr8_56732337_57434898.py	chr8	56732337	57434898
range_chr7_82906407_83607610.py	chr7	82906407	83607610
range_chr11_34526246_35208810.py	chr11	34526246	35208810
range_chr20_37598959_38281580.py	chr20	37598959	38281580
range_chr8_23608372_24310048.py	chr8	23608372	24310048
range_chr2_152115116_152796684.py	chr2	152115116	152796684
range_chr7_118147454_118827261.py	chr7	118147454	118827261
range_chr11_7144316_7850026.py	chr11	7144316	7850026
range_chr11_92311526_92992647.py	chr11	92311526	92992647
range_chr2_33374770_34077834.py	chr2	33374770	34077834
range_chr3_54466892_55167719.py	chr3	54466892	55167719
range_chr10_81272187_81953607.py	chr10	81272187	81953607
range_chrX_56035734_56739506.py	chrX	56035734	56739506
range_chr4_51197842_51957143.py	chr4	51197842	51957143
range_chr16_49705393_50387497.py	chr16	49705393	50387497
range_chr10_81953607_82633134.py	chr10	81953607	82633134
range_chr1_108662410_109344887.py	chr1	108662410	109344887
range_chr2_58661801_59365280.py	chr2	58661801	59365280
range_chr1_155397479_156079772.py	chr1	155397479	156079772
range_chrX_126717537_127399976.py	chrX	126717537	127399976
range_chr12_123249193_123910553.py	chr12	123249193	123910553
range_chr2_131701096_132384363.py	chr2	131701096	132384363
range_chr16_2864264_3570228.py	chr16	2864264	3570228
range_chr3_98807002_99509664.py	chr3	98807002	99509664
range_chr2_177327064_178009493.py	chr2	177327064	178009493
range_chr18_61941207_62624124.py	chr18	61941207	62624124
range_chr19_18153424_18836420.py	chr19	18153424	18836420
range_chr18_32576678_33259233.py	chr18	32576678	33259233
range_chrX_57443172_58149151.py	chrX	57443172	58149151
range_chr4_58278068_59020973.py	chr4	58278068	59020973
range_chr4_122878600_123559690.py	chr4	122878600	123559690
range_chr6_98643566_99346809.py	chr6	98643566	99346809
range_chr6_160555741_161235713.py	chr6	160555741	161235713
range_chrX_27428031_28133152.py	chrX	27428031	28133152
